+----------------------------+-----------------------------------------------------+---------+----------+----------+-----------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
+----------------------------+-----------------------------------------------------+---------+----------+----------+-----------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                   | Registry name                                       | Item ID | Meta/dmg | Subtypes | Display name                                        | Ore Dict keys                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_bars                             |    4768 |        0 |    false | Diamond Bars                                        | bars, barsDiamond                                                                                                                                                                                                                                |
| Base Metals                | basemetals:diamond_bolt                             |    5205 |        0 |    false | Diamond Bolt                                        | ammoBolt                                                                                                                                                                                                                                         |
| Base Metals                | basemetals:diamond_bow                              |    5206 |        0 |    false | Diamond Bow                                         |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_button                           |    4770 |        0 |    false | Diamond Button                                      | buttonDiamond                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_crackhammer                      |    5207 |        0 |    false | Diamond Crack Hammer                                |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_crossbow                         |    5208 |        0 |    false | Diamond Crossbow                                    |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_door                             |    5209 |        0 |    false | Diamond Door                                        | door, doorDiamond                                                                                                                                                                                                                                |
| Base Metals                | basemetals:diamond_fishing_rod                      |    5210 |        0 |    false | Diamond Fishing Rod                                 |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_gear                             |    5218 |        0 |    false | Diamond Gear                                        | gear, gearDiamond                                                                                                                                                                                                                                |
| Base Metals                | basemetals:diamond_lever                            |    4771 |        0 |    false | Diamond Lever                                       | leverDiamond                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:diamond_nugget                           |    5211 |        0 |    false | Diamond Fragment                                    | nuggetDiamond                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_powder                           |    5212 |        0 |    false | Diamond Dust                                        | dustDiamond                                                                                                                                                                                                                                      |
| Base Metals                | basemetals:diamond_pressure_plate                   |    4772 |        0 |    false | Diamond Pressure Plate                              |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_rod                              |    5217 |        0 |    false | Diamond Rod                                         | rod, rodDiamond, stickDiamond                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_shears                           |    5213 |        0 |    false | Diamond Shears                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_shield                           |    5214 |        0 |    false | item.basemetals.diamond_shield.name                 | shieldDiamond                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_slab                             |    5215 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_smallpowder                      |    5216 |        0 |    false | Small Pile of Diamond Dust                          | dustTinyDiamond                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:diamond_stairs                           |    4773 |        0 |    false | Diamond Stairs                                      | stairsDiamond                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:diamond_trapdoor                         |    4769 |        0 |    false | Diamond Trapdoor                                    | trapdoor, trapdoorDiamond                                                                                                                                                                                                                        |
| Base Metals                | basemetals:diamond_wall                             |    4774 |        0 |    false | Diamond Wall                                        | wallDiamond                                                                                                                                                                                                                                      |
| Base Metals                | basemetals:electrum                                 |    4661 |        0 |    false | Molten Electrum                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_arrow                           |    5244 |        0 |    false | Electrum Arrow                                      | arrowElectrum                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:electrum_axe                             |    5245 |        0 |    false | Electrum Axe                                        |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_bars                            |    4777 |        0 |    false | Electrum Bars                                       | bars, barsElectrum                                                                                                                                                                                                                               |
| Base Metals                | basemetals:electrum_blend                           |    5246 |        0 |    false | Electrum Blend                                      | dustElectrum                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:electrum_block                           |    4775 |        0 |    false | Block of Electrum                                   | blockElectrum                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:electrum_bolt                            |    5247 |        0 |    false | Electrum Bolt                                       | ammoBolt                                                                                                                                                                                                                                         |
| Base Metals                | basemetals:electrum_boots                           |    5248 |        0 |    false | Electrum Boots                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_bow                             |    5249 |        0 |    false | Electrum Bow                                        |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_button                          |    4779 |        0 |    false | Electrum Button                                     | buttonElectrum                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:electrum_chestplate                      |    5250 |        0 |    false | Electrum Chestplate                                 |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_crackhammer                     |    5251 |        0 |    false | Electrum Crack Hammer                               |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_crossbow                        |    5252 |        0 |    false | Electrum Crossbow                                   |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_door                            |    5253 |        0 |    false | Electrum Door                                       | door, doorElectrum                                                                                                                                                                                                                               |
| Base Metals                | basemetals:electrum_fishing_rod                     |    5254 |        0 |    false | Electrum Fishing Rod                                |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_gear                            |    5271 |        0 |    false | Electrum Gear                                       | gear, gearElectrum                                                                                                                                                                                                                               |
| Base Metals                | basemetals:electrum_helmet                          |    5255 |        0 |    false | Electrum Helmet                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_hoe                             |    5256 |        0 |    false | Electrum Hoe                                        |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_horsearmor                      |    5257 |        0 |    false | Electrum Horse Armor                                |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_ingot                           |    5258 |        0 |    false | Electrum Ingot                                      | ingotElectrum                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:electrum_leggings                        |    5259 |        0 |    false | Electrum Leg Armor                                  |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_lever                           |    4780 |        0 |    false | Electrum Lever                                      | leverElectrum                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:electrum_nugget                          |    5260 |        0 |    false | Electrum Nugget                                     | nuggetElectrum                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:electrum_pickaxe                         |    5261 |        0 |    false | Electrum Pickaxe                                    |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_plate                           |    4776 |        0 |    false | Electrum Plate                                      | plateElectrum                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:electrum_powder                          |    5262 |        0 |    false | Powdered Electrum                                   | dustElectrum                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:electrum_pressure_plate                  |    4781 |        0 |    false | Electrum Pressure Plate                             |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_rod                             |    5270 |        0 |    false | Electrum Rod                                        | rod, rodElectrum, stickElectrum                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_shears                          |    5263 |        0 |    false | Electrum Shears                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_shield                          |    5264 |        0 |    false | item.basemetals.electrum_shield.name                | shieldElectrum                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:electrum_shovel                          |    5265 |        0 |    false | Electrum Shovel                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_slab                            |    5266 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_smallblend                      |    5267 |        0 |    false | Small Pile of Electrum Blend                        | dustTinyElectrum                                                                                                                                                                                                                                 |
| Base Metals                | basemetals:electrum_smallpowder                     |    5268 |        0 |    false | Small Pile of Powdered Electrum                     | dustTinyElectrum                                                                                                                                                                                                                                 |
| Base Metals                | basemetals:electrum_stairs                          |    4782 |        0 |    false | Electrum Stairs                                     | stairsElectrum                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:electrum_sword                           |    5269 |        0 |    false | Electrum Sword                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:electrum_trapdoor                        |    4778 |        0 |    false | Electrum Trapdoor                                   | trapdoor, trapdoorElectrum                                                                                                                                                                                                                       |
| Base Metals                | basemetals:electrum_wall                            |    4783 |        0 |    false | Electrum Wall                                       | wallElectrum                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:emerald                                  |    4662 |        0 |    false | Molten Emerald                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_arrow                            |    5219 |        0 |    false | Emerald Arrow                                       | arrowEmerald                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:emerald_axe                              |    5220 |        0 |    false | Emerald Axe                                         |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_bars                             |    4784 |        0 |    false | Emerald Bars                                        | bars, barsEmerald                                                                                                                                                                                                                                |
| Base Metals                | basemetals:emerald_bolt                             |    5221 |        0 |    false | Emerald Bolt                                        | ammoBolt                                                                                                                                                                                                                                         |
| Base Metals                | basemetals:emerald_boots                            |    5222 |        0 |    false | Emerald Boots                                       |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_bow                              |    5223 |        0 |    false | Emerald Bow                                         |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_button                           |    4786 |        0 |    false | Emerald Button                                      | buttonEmerald                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:emerald_chestplate                       |    5224 |        0 |    false | Emerald Chestplate                                  |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_crackhammer                      |    5225 |        0 |    false | Emerald Crack Hammer                                |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_crossbow                         |    5226 |        0 |    false | Emerald Crossbow                                    |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_door                             |    5227 |        0 |    false | Emerald Door                                        | door, doorEmerald                                                                                                                                                                                                                                |
| Base Metals                | basemetals:emerald_fishing_rod                      |    5228 |        0 |    false | Emerald Fishing Rod                                 |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_gear                             |    5243 |        0 |    false | Emerald Gear                                        | gear, gearEmerald                                                                                                                                                                                                                                |
| Base Metals                | basemetals:emerald_helmet                           |    5229 |        0 |    false | Emerald Helmet                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_hoe                              |    5230 |        0 |    false | Emerald Hoe                                         |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_horsearmor                       |    5231 |        0 |    false | Emerald Horse Armor                                 |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_leggings                         |    5232 |        0 |    false | Emerald Leg Armor                                   |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_lever                            |    4787 |        0 |    false | Emerald Lever                                       | leverEmerald                                                                                                                                                                                                                                     |
| Base Metals                | basemetals:emerald_nugget                           |    5233 |        0 |    false | Emerald Fragment                                    | nuggetEmerald                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:emerald_pickaxe                          |    5234 |        0 |    false | Emerald Pickaxe                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_powder                           |    5235 |        0 |    false | Emerald Dust                                        | dustEmerald                                                                                                                                                                                                                                      |
| Base Metals                | basemetals:emerald_pressure_plate                   |    4788 |        0 |    false | Emerald Pressure Plate                              |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_rod                              |    5242 |        0 |    false | Emerald Rod                                         | rod, rodEmerald, stickEmerald                                                                                                                                                                                                                    |
| Base Metals                | basemetals:emerald_shears                           |    5236 |        0 |    false | Emerald Shears                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_shield                           |    5237 |        0 |    false | item.basemetals.emerald_shield.name                 | shieldEmerald                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:emerald_shovel                           |    5238 |        0 |    false | Emerald Shovel                                      |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_slab                             |    5239 |        0 |     true |                                                     |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_smallpowder                      |    5240 |        0 |    false | Small Pile of Emerald Dust                          | dustTinyEmerald                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_stairs                           |    4789 |        0 |    false | Emerald Stairs                                      | stairsEmerald                                                                                                                                                                                                                                    |
| Base Metals                | basemetals:emerald_sword                            |    5241 |        0 |    false | Emerald Sword                                       |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:emerald_trapdoor                         |    4785 |        0 |    false | Emerald Trapdoor                                    | trapdoor, trapdoorEmerald                                                                                                                                                                                                                        |
| Base Metals                | basemetals:emerald_wall                             |    4790 |        0 |    false | Emerald Wall                                        | wallEmerald                                                                                                                                                                                                                                      |
| Base Metals                | basemetals:ender                                    |    4663 |        0 |    false | Molten Ender                                        |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold                                     |    4664 |        0 |    false | Molten Gold                                         |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold_arrow                               |    5272 |        0 |    false | Gold Arrow                                          | arrowGold                                                                                                                                                                                                                                        |
| Base Metals                | basemetals:gold_bars                                |    4792 |        0 |    false | Gold Bars                                           | bars, barsGold                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:gold_bolt                                |    5273 |        0 |    false | Gold Bolt                                           | ammoBolt                                                                                                                                                                                                                                         |
| Base Metals                | basemetals:gold_bow                                 |    5274 |        0 |    false | Gold Bow                                            |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold_button                              |    4794 |        0 |    false | Gold Button                                         | buttonGold                                                                                                                                                                                                                                       |
| Base Metals                | basemetals:gold_crackhammer                         |    5275 |        0 |    false | Golden Crack Hammer                                 |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold_crossbow                            |    5276 |        0 |    false | Gold Crossbow                                       |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold_door                                |    5277 |        0 |    false | Gold Door                                           | door, doorGold                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:gold_fishing_rod                         |    5278 |        0 |    false | Gold Fishing Rod                                    |                                                                                                                                                                                                                                                  |
| Base Metals                | basemetals:gold_gear                                |    5285 |        0 |    false | Gold Gear                                           | gear, gearGold                                                                                                                                                                                                                                   |
| Base Metals                | basemetals:gold_lever                               |    4795 |        0 |    false | Gold Lever                                          | leverGold                                                                                                                                                                                                                                        |
| Base Metals                | basemetals:gold_plate                               |    4791 |        0 |    false | Gold Plate                                          | plateGold                                                                                                                                                                                                                                        |
| Base Metals                | basemetals:gold_powder                              |    5279 |        0 |    false | Powdered Gold                                       | dustGold                                                                                                                                                                                                                                         |
| Base Metals                | basemetals:gold_rod                                 |    5284 |        0 |    false | Gold Rod                                            | rod, rodGold, stickGold                                                                                                                                                                                                                          |
| Base Metals                | basemetals:gold_shears                              |    5280 |        0 |    false | Gold Shears                                         |                                                                                                                                                                                                                                                  |
